STATION,CRYPT,CORE,SWPW,COLLECT_DATE,TEST_NAME,VALUE,UNITS
C1C4,1,4,PW,10/20/2014 10:00,NOX,0.008,mg/L
C1C4,1,4,PW,10/27/2014 08:46,NOX,0.005,mg/L
C1C4,1,4,PW,11/ 3/2014 08:33,NOX,0.005,mg/L
C1C4,1,4,PW,11/10/2014 13:00,NOX,0.005,mg/L
C2C5,2,5,PW,09/ 7/2014 13:39,NOX,0.005,mg/L
C2C5,2,5,PW,09/15/2014 13:12,NOX,0.005,mg/L
C2C5,2,5,PW,09/21/2014 18:42,NOX,0.005,mg/L
C2C5,2,5,PW,09/29/2014 09:06,NOX,0.015,mg/L
C2C5,2,5,PW,10/ 5/2014 10:00,NOX,0.093,mg/L
C2C5,2,5,PW,10/13/2014 08:32,NOX,0.045,mg/L
C2C5,2,5,PW,10/20/2014 10:00,NOX,0.005,mg/L
C2C5,2,5,PW,10/27/2014 09:10,NOX,0.005,mg/L
C2C5,2,5,PW,11/ 3/2014 08:51,NOX,0.005,mg/L
C2C5,2,5,PW,11/10/2014 13:00,NOX,0.005,mg/L
C2C6,2,6,PW,09/ 7/2014 13:50,NOX,0.005,mg/L
C2C6,2,6,PW,09/15/2014 13:18,NOX,0.005,mg/L
C2C6,2,6,PW,09/21/2014 18:45,NOX,0.018,mg/L
C2C6,2,6,PW,09/29/2014 09:06,NOX,0.005,mg/L
C2C6,2,6,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C2C6,2,6,PW,10/13/2014 08:33,NOX,0.02,mg/L
C2C6,2,6,PW,10/20/2014 10:00,NOX,0.007,mg/L
C2C6,2,6,PW,10/27/2014 09:13,NOX,0.005,mg/L
C2C6,2,6,PW,11/ 3/2014 08:53,NOX,0.005,mg/L
C2C6,2,6,PW,11/10/2014 13:00,NOX,0.005,mg/L
C2C7,2,7,PW,09/ 7/2014 13:59,NOX,0.01,mg/L
C2C7,2,7,PW,09/15/2014 13:27,NOX,0.013,mg/L
C2C7,2,7,PW,09/21/2014 19:03,NOX,0.017,mg/L
C2C7,2,7,PW,09/29/2014 09:09,NOX,0.005,mg/L
C2C7,2,7,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C2C7,2,7,PW,10/13/2014 08:35,NOX,0.005,mg/L
C2C7,2,7,PW,10/20/2014 10:00,NOX,0.006,mg/L
C2C7,2,7,PW,10/27/2014 09:15,NOX,0.005,mg/L
C2C7,2,7,PW,11/ 3/2014 08:55,NOX,0.005,mg/L
C2C7,2,7,PW,11/10/2014 13:00,NOX,0.005,mg/L
C2C8,2,8,PW,09/ 7/2014 14:10,NOX,0.005,mg/L
C2C8,2,8,PW,09/15/2014 13:30,NOX,0.005,mg/L
C2C8,2,8,PW,09/21/2014 19:05,NOX,0.019,mg/L
C2C8,2,8,PW,09/29/2014 09:11,NOX,0.005,mg/L
C2C8,2,8,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C2C8,2,8,PW,10/13/2014 08:37,NOX,0.021,mg/L
C2C8,2,8,PW,10/20/2014 10:00,NOX,0.005,mg/L
C2C8,2,8,PW,10/27/2014 09:18,NOX,0.005,mg/L
C2C8,2,8,PW,11/ 3/2014 08:57,NOX,0.005,mg/L
C2C8,2,8,PW,11/10/2014 13:00,NOX,0.005,mg/L
C3C10,3,10,PW,09/ 7/2014 14:30,NOX,0.005,mg/L
C3C10,3,10,PW,09/15/2014 13:59,NOX,0.005,mg/L
C3C10,3,10,PW,09/21/2014 19:27,NOX,0.011,mg/L
C3C10,3,10,PW,09/29/2014 09:33,NOX,0.005,mg/L
C3C10,3,10,PW,10/ 5/2014 10:00,NOX,0.007,mg/L
C3C10,3,10,PW,10/13/2014 08:57,NOX,0.005,mg/L
C3C10,3,10,PW,10/20/2014 10:00,NOX,0.005,mg/L
C3C10,3,10,PW,10/27/2014 09:40,NOX,0.005,mg/L
C3C10,3,10,PW,11/ 3/2014 09:17,NOX,0.005,mg/L
C3C10,3,10,PW,11/10/2014 13:00,NOX,0.005,mg/L
C3C11,3,11,PW,09/ 7/2014 14:39,NOX,0.005,mg/L
C3C11,3,11,PW,09/15/2014 14:01,NOX,0.005,mg/L
C3C11,3,11,PW,09/21/2014 19:39,NOX,0.007,mg/L
C3C11,3,11,PW,09/29/2014 09:35,NOX,0.005,mg/L
C3C11,3,11,PW,10/ 5/2014 10:00,NOX,0.011,mg/L
C3C11,3,11,PW,10/13/2014 08:59,NOX,0.04,mg/L
C3C11,3,11,PW,10/20/2014 10:00,NOX,0.005,mg/L
C3C11,3,11,PW,10/27/2014 09:42,NOX,0.005,mg/L
C3C11,3,11,PW,11/ 3/2014 09:20,NOX,0.005,mg/L
C3C11,3,11,PW,11/10/2014 13:00,NOX,0.005,mg/L
C3C12,3,12,PW,09/ 7/2014 14:50,NOX,0.01,mg/L
C3C12,3,12,PW,09/15/2014 14:06,NOX,0.005,mg/L
C3C12,3,12,PW,09/22/2014 07:54,NOX,0.014,mg/L
C3C12,3,12,PW,09/29/2014 09:36,NOX,0.005,mg/L
C3C12,3,12,PW,10/ 5/2014 10:00,NOX,0.019,mg/L
C3C12,3,12,PW,10/13/2014 09:01,NOX,0.009,mg/L
C3C12,3,12,PW,10/20/2014 10:00,NOX,0.005,mg/L
C3C12,3,12,PW,10/27/2014 09:45,NOX,0.005,mg/L
C3C12,3,12,PW,11/ 3/2014 09:22,NOX,0.005,mg/L
C3C12,3,12,PW,11/10/2014 13:00,NOX,0.005,mg/L
C3C9,3,9,PW,09/ 7/2014 14:19,NOX,0.005,mg/L
C3C9,3,9,PW,09/15/2014 13:54,NOX,0.071,mg/L
C3C9,3,9,PW,09/21/2014 19:56,NOX,0.014,mg/L
C3C9,3,9,PW,09/29/2014 09:31,NOX,0.005,mg/L
C3C9,3,9,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C3C9,3,9,PW,10/13/2014 08:55,NOX,0.005,mg/L
C3C9,3,9,PW,10/20/2014 10:00,NOX,0.007,mg/L
C3C9,3,9,PW,10/27/2014 09:38,NOX,0.005,mg/L
C3C9,3,9,PW,11/ 3/2014 09:13,NOX,0.005,mg/L
C3C9,3,9,PW,11/10/2014 13:00,NOX,0.005,mg/L
C4C13,4,13,PW,09/ 7/2014 15:00,NOX,0.01,mg/L
C4C13,4,13,PW,09/15/2014 14:10,NOX,0.005,mg/L
C4C13,4,13,PW,09/21/2014 19:32,NOX,0.006,mg/L
C4C13,4,13,PW,09/29/2014 09:56,NOX,0.005,mg/L
C4C13,4,13,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C4C13,4,13,PW,10/13/2014 09:38,NOX,0.007,mg/L
C4C13,4,13,PW,10/20/2014 10:00,NOX,0.009,mg/L
C4C13,4,13,PW,10/27/2014 10:27,NOX,0.005,mg/L
C4C13,4,13,PW,11/ 3/2014 09:51,NOX,0.005,mg/L
C4C13,4,13,PW,11/10/2014 13:00,NOX,0.005,mg/L
C4C14,4,14,PW,09/ 7/2014 15:10,NOX,0.006,mg/L
C4C14,4,14,PW,09/15/2014 14:15,NOX,0.006,mg/L
C4C14,4,14,PW,09/21/2014 19:43,NOX,0.025,mg/L
C4C14,4,14,PW,09/29/2014 09:58,NOX,0.009,mg/L
C4C14,4,14,PW,10/ 5/2014 10:00,NOX,0.01,mg/L
C4C14,4,14,PW,10/13/2014 09:40,NOX,0.024,mg/L
C4C14,4,14,PW,10/20/2014 10:00,NOX,0.011,mg/L
C4C14,4,14,PW,10/27/2014 10:30,NOX,0.015,mg/L
C4C14,4,14,PW,11/ 3/2014 09:54,NOX,0.007,mg/L
C4C14,4,14,PW,11/10/2014 13:00,NOX,0.005,mg/L
C4C15,4,15,PW,09/ 7/2014 15:20,NOX,0.008,mg/L
C4C15,4,15,PW,09/15/2014 14:24,NOX,0.005,mg/L
C4C15,4,15,PW,09/22/2014 07:57,NOX,0.016,mg/L
C4C15,4,15,PW,09/29/2014 10:00,NOX,0.01,mg/L
C4C15,4,15,PW,10/ 5/2014 10:00,NOX,0.023,mg/L
C4C15,4,15,PW,10/13/2014 09:42,NOX,0.03,mg/L
C4C15,4,15,PW,10/20/2014 10:00,NOX,0.026,mg/L
C4C15,4,15,PW,10/27/2014 10:32,NOX,0.01,mg/L
C4C15,4,15,PW,11/ 3/2014 09:56,NOX,0.02,mg/L
C4C15,4,15,PW,11/10/2014 13:00,NOX,0.005,mg/L
C4C16,4,16,PW,09/ 7/2014 15:29,NOX,0.01,mg/L
C4C16,4,16,PW,09/15/2014 14:30,NOX,0.005,mg/L
C4C16,4,16,PW,09/22/2014 07:59,NOX,0.005,mg/L
C4C16,4,16,PW,09/29/2014 10:03,NOX,0.005,mg/L
C4C16,4,16,PW,10/ 5/2014 10:00,NOX,0.008,mg/L
C4C16,4,16,PW,10/13/2014 09:44,NOX,0.012,mg/L
C4C16,4,16,PW,10/20/2014 10:00,NOX,0.009,mg/L
C4C16,4,16,PW,10/27/2014 10:34,NOX,0.005,mg/L
C4C16,4,16,PW,11/ 3/2014 09:56,NOX,0.008,mg/L
C4C16,4,16,PW,11/10/2014 13:00,NOX,0.005,mg/L
C5C17,5,17,PW,09/ 7/2014 15:40,NOX,0.01,mg/L
C5C17,5,17,PW,09/15/2014 14:35,NOX,0.006,mg/L
C5C17,5,17,PW,09/23/2014 11:19,NOX,0.005,mg/L
C5C17,5,17,PW,09/29/2014 10:12,NOX,0.005,mg/L
C5C17,5,17,PW,10/ 5/2014 10:00,NOX,0.012,mg/L
C5C17,5,17,PW,10/13/2014 10:11,NOX,0.011,mg/L
C5C17,5,17,PW,10/20/2014 10:00,NOX,0.046,mg/L
C5C17,5,17,PW,10/27/2014 11:17,NOX,0.005,mg/L
C5C17,5,17,PW,11/ 3/2014 10:45,NOX,0.005,mg/L
C5C17,5,17,PW,11/10/2014 13:00,NOX,0.005,mg/L
C5C18,5,18,PW,09/ 7/2014 15:49,NOX,0.005,mg/L
C5C18,5,18,PW,09/15/2014 14:50,NOX,0.005,mg/L
C5C18,5,18,PW,09/23/2014 11:30,NOX,0.005,mg/L
C5C18,5,18,PW,09/29/2014 10:20,NOX,0.005,mg/L
C5C18,5,18,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C5C18,5,18,PW,10/13/2014 10:12,NOX,0.012,mg/L
C5C18,5,18,PW,10/20/2014 10:00,NOX,0.01,mg/L
C5C18,5,18,PW,10/27/2014 11:19,NOX,0.005,mg/L
C5C18,5,18,PW,11/ 3/2014 10:47,NOX,0.005,mg/L
C5C18,5,18,PW,11/10/2014 13:00,NOX,0.005,mg/L
C5C19,5,19,PW,09/ 7/2014 16:00,NOX,0.01,mg/L
C5C19,5,19,PW,09/15/2014 15:00,NOX,0.015,mg/L
C5C19,5,19,PW,09/23/2014 11:32,NOX,0.005,mg/L
C5C19,5,19,PW,09/29/2014 10:25,NOX,0.005,mg/L
C5C19,5,19,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C5C19,5,19,PW,10/13/2014 10:14,NOX,0.005,mg/L
C5C19,5,19,PW,10/20/2014 10:00,NOX,0.017,mg/L
C5C19,5,19,PW,10/27/2014 11:21,NOX,0.005,mg/L
C5C19,5,19,PW,11/ 3/2014 10:48,NOX,0.005,mg/L
C5C19,5,19,PW,11/10/2014 13:00,NOX,0.005,mg/L
C5C20,5,20,PW,09/ 7/2014 16:09,NOX,0.005,mg/L
C5C20,5,20,PW,09/15/2014 15:02,NOX,0.005,mg/L
C5C20,5,20,PW,09/23/2014 11:35,NOX,0.005,mg/L
C5C20,5,20,PW,09/29/2014 10:32,NOX,0.005,mg/L
C5C20,5,20,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C5C20,5,20,PW,10/13/2014 10:16,NOX,0.005,mg/L
C5C20,5,20,PW,10/20/2014 10:00,NOX,0.01,mg/L
C5C20,5,20,PW,10/27/2014 11:23,NOX,0.04,mg/L
C5C20,5,20,PW,11/ 3/2014 10:50,NOX,0.005,mg/L
C5C20,5,20,PW,11/10/2014 13:00,NOX,0.005,mg/L
C6C21,6,21,PW,09/ 7/2014 16:20,NOX,0.01,mg/L
C6C21,6,21,PW,09/15/2014 15:04,NOX,0.005,mg/L
C6C21,6,21,PW,09/23/2014 13:30,NOX,0.005,mg/L
C6C21,6,21,PW,09/29/2014 10:41,NOX,0.005,mg/L
C6C21,6,21,PW,10/ 5/2014 10:00,NOX,0.008,mg/L
C6C21,6,21,PW,10/13/2014 10:41,NOX,0.022,mg/L
C6C21,6,21,PW,10/20/2014 10:00,NOX,0.013,mg/L
C6C21,6,21,PW,10/27/2014 11:44,NOX,0.005,mg/L
C6C21,6,21,PW,11/ 3/2014 11:08,NOX,0.005,mg/L
C6C21,6,21,PW,11/10/2014 13:00,NOX,0.005,mg/L
C6C22,6,22,PW,09/ 7/2014 16:30,NOX,0.01,mg/L
C6C22,6,22,PW,09/15/2014 15:06,NOX,0.04,mg/L
C6C22,6,22,PW,09/23/2014 13:39,NOX,0.005,mg/L
C6C22,6,22,PW,09/29/2014 11:19,NOX,0.006,mg/L
C6C22,6,22,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C6C22,6,22,PW,10/13/2014 10:43,NOX,0.008,mg/L
C6C22,6,22,PW,10/20/2014 10:00,NOX,0.02,mg/L
C6C22,6,22,PW,10/27/2014 11:46,NOX,0.005,mg/L
C6C22,6,22,PW,11/ 3/2014 11:08,NOX,0.005,mg/L
C6C22,6,22,PW,11/10/2014 13:00,NOX,0.005,mg/L
C6C23,6,23,PW,09/ 7/2014 16:40,NOX,0.01,mg/L
C6C23,6,23,PW,09/15/2014 15:11,NOX,0.005,mg/L
C6C23,6,23,PW,09/23/2014 13:45,NOX,0.01,mg/L
C6C23,6,23,PW,09/29/2014 11:21,NOX,0.005,mg/L
C6C23,6,23,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C6C23,6,23,PW,10/13/2014 10:47,NOX,0.013,mg/L
C6C23,6,23,PW,10/20/2014 10:00,NOX,0.066,mg/L
C6C23,6,23,PW,10/27/2014 11:46,NOX,0.005,mg/L
C6C23,6,23,PW,11/ 3/2014 11:12,NOX,0.005,mg/L
C6C23,6,23,PW,11/10/2014 13:00,NOX,0.005,mg/L
C6C24,6,24,PW,09/ 7/2014 16:50,NOX,0.01,mg/L
C6C24,6,24,PW,09/15/2014 15:15,NOX,0.005,mg/L
C6C24,6,24,PW,09/23/2014 13:50,NOX,0.005,mg/L
C6C24,6,24,PW,09/29/2014 11:24,NOX,0.005,mg/L
C6C24,6,24,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C6C24,6,24,PW,10/13/2014 10:45,NOX,0.008,mg/L
C6C24,6,24,PW,10/20/2014 10:00,NOX,0.016,mg/L
C6C24,6,24,PW,10/27/2014 11:48,NOX,0.032,mg/L
C6C24,6,24,PW,11/ 3/2014 11:14,NOX,0.005,mg/L
C6C24,6,24,PW,11/10/2014 13:00,NOX,0.005,mg/L
C1C1,1,1,PW,09/ 7/2014 13:00,Salinity,22,ppt
C1C2,1,2,PW,09/ 7/2014 13:09,Salinity,22,ppt
C1C3,1,3,PW,09/ 7/2014 13:20,Salinity,22,ppt
C1C4,1,4,PW,09/ 7/2014 13:30,Salinity,22,ppt
C2C5,2,5,PW,09/ 7/2014 13:39,Salinity,11,ppt
C2C6,2,6,PW,09/ 7/2014 13:50,Salinity,11,ppt
C2C7,2,7,PW,09/ 7/2014 13:59,Salinity,11,ppt
C2C8,2,8,PW,09/ 7/2014 14:10,Salinity,11,ppt
C3C10,3,10,PW,09/ 7/2014 14:30,Salinity,21,ppt
C3C11,3,11,PW,09/ 7/2014 14:39,Salinity,21,ppt
C3C12,3,12,PW,09/ 7/2014 14:50,Salinity,21,ppt
C3C9,3,9,PW,09/ 7/2014 14:19,Salinity,21,ppt
C4C13,4,13,PW,09/ 7/2014 15:00,Salinity,11,ppt
C4C14,4,14,PW,09/ 7/2014 15:10,Salinity,11,ppt
C4C15,4,15,PW,09/ 7/2014 15:20,Salinity,11,ppt
C4C16,4,16,PW,09/ 7/2014 15:29,Salinity,11,ppt
C5C17,5,17,PW,09/ 7/2014 15:40,Salinity,21,ppt
C5C18,5,18,PW,09/ 7/2014 15:49,Salinity,21,ppt
C5C19,5,19,PW,09/ 7/2014 16:00,Salinity,21,ppt
C5C20,5,20,PW,09/ 7/2014 16:09,Salinity,21,ppt
C6C21,6,21,PW,09/ 7/2014 16:20,Salinity,11,ppt
C6C22,6,22,PW,09/ 7/2014 16:30,Salinity,11,ppt
C6C23,6,23,PW,09/ 7/2014 16:40,Salinity,11,ppt
C6C24,6,24,PW,09/ 7/2014 16:50,Salinity,11,ppt
C1C1,1,1,PW,09/ 7/2014 13:00,SO4,1644,mg/L
C1C1,1,1,PW,09/15/2014 10:38,SO4,1697,mg/L
C1C1,1,1,PW,09/21/2014 18:26,SO4,1610,mg/L
C1C1,1,1,PW,09/29/2014 08:50,SO4,1516,mg/L
C1C1,1,1,PW,10/ 5/2014 10:00,SO4,1507,mg/L
C1C1,1,1,PW,10/13/2014 07:54,SO4,1963,mg/L
C1C1,1,1,PW,10/20/2014 10:00,SO4,1790,mg/L
C1C1,1,1,PW,10/27/2014 08:37,SO4,1673,mg/L
C1C1,1,1,PW,11/ 3/2014 08:26,SO4,1585,mg/L
C1C1,1,1,PW,11/10/2014 13:00,SO4,1675,mg/L
C1C1,1,1,PW,11/17/2014 07:32,SO4,1563,mg/L
C1C1,1,1,PW,11/23/2014 13:00,SO4,1502.349,mg/L
C1C1,1,1,PW,12/ 1/2014 12:00,SO4,1553.37,mg/L
C1C2,1,2,PW,09/ 7/2014 13:09,SO4,1572,mg/L
C1C2,1,2,PW,09/15/2014 10:43,SO4,1544,mg/L
C1C2,1,2,PW,09/21/2014 18:27,SO4,1771,mg/L
C1C2,1,2,PW,09/29/2014 08:35,SO4,1481,mg/L
C1C2,1,2,PW,10/ 5/2014 10:00,SO4,1912,mg/L
C1C2,1,2,PW,10/13/2014 07:56,SO4,2022,mg/L
C1C2,1,2,PW,10/20/2014 10:00,SO4,1640,mg/L
C1C2,1,2,PW,10/27/2014 08:41,SO4,1556,mg/L
C1C2,1,2,PW,11/ 3/2014 08:28,SO4,1673,mg/L
C1C2,1,2,PW,11/10/2014 13:00,SO4,1723,mg/L
C1C2,1,2,PW,11/17/2014 07:34,SO4,1615,mg/L
C1C2,1,2,PW,11/23/2014 13:00,SO4,1465.177,mg/L
C1C2,1,2,PW,12/ 1/2014 12:00,SO4,1607.993,mg/L
C1C3,1,3,PW,09/ 7/2014 13:20,SO4,1583,mg/L
C1C3,1,3,PW,09/15/2014 10:48,SO4,1824,mg/L
C1C3,1,3,PW,09/21/2014 18:47,SO4,1580,mg/L
C1C3,1,3,PW,09/29/2014 08:37,SO4,1593,mg/L
C1C3,1,3,PW,10/ 5/2014 10:00,SO4,1673,mg/L
C1C3,1,3,PW,10/13/2014 07:57,SO4,1975,mg/L
C1C3,1,3,PW,10/20/2014 10:00,SO4,1611,mg/L
C1C3,1,3,PW,10/27/2014 08:42,SO4,1671,mg/L
C1C3,1,3,PW,11/ 3/2014 08:30,SO4,1799,mg/L
C1C3,1,3,PW,11/10/2014 13:00,SO4,1702,mg/L
C1C3,1,3,PW,11/17/2014 07:36,SO4,1573,mg/L
C1C3,1,3,PW,11/23/2014 13:00,SO4,1643.482,mg/L
C1C3,1,3,PW,12/ 1/2014 12:00,SO4,1696.189,mg/L
C1C4,1,4,PW,09/ 7/2014 13:30,SO4,1574,mg/L
C1C4,1,4,PW,09/15/2014 10:52,SO4,1872,mg/L
C1C4,1,4,PW,09/21/2014 19:09,SO4,1615,mg/L
C1C4,1,4,PW,09/29/2014 08:39,SO4,1428,mg/L
C1C4,1,4,PW,10/ 5/2014 10:00,SO4,1418,mg/L
C1C4,1,4,PW,10/13/2014 07:59,SO4,1866,mg/L
C1C4,1,4,PW,10/20/2014 10:00,SO4,1699,mg/L
C1C4,1,4,PW,10/27/2014 08:46,SO4,1614,mg/L
C1C4,1,4,PW,11/ 3/2014 08:33,SO4,1584,mg/L
C1C4,1,4,PW,11/10/2014 13:00,SO4,1689,mg/L
C1C4,1,4,PW,11/17/2014 07:38,SO4,1633,mg/L
C1C4,1,4,PW,11/23/2014 13:00,SO4,1593.432,mg/L
C1C4,1,4,PW,12/ 1/2014 12:00,SO4,1584.141,mg/L
C2C5,2,5,PW,09/ 7/2014 13:39,SO4,796,mg/L
C2C5,2,5,PW,09/15/2014 13:12,SO4,715,mg/L
C2C5,2,5,PW,09/21/2014 18:42,SO4,915,mg/L
C2C5,2,5,PW,09/29/2014 09:06,SO4,680,mg/L
C2C5,2,5,PW,10/ 5/2014 10:00,SO4,1173,mg/L
C2C5,2,5,PW,10/13/2014 08:32,SO4,834,mg/L
C2C5,2,5,PW,10/20/2014 10:00,SO4,756,mg/L
C2C5,2,5,PW,10/27/2014 09:10,SO4,782,mg/L
C2C5,2,5,PW,11/ 3/2014 08:51,SO4,783,mg/L
C2C5,2,5,PW,11/10/2014 13:00,SO4,755,mg/L
C2C5,2,5,PW,11/17/2014 07:54,SO4,784,mg/L
C2C5,2,5,PW,11/23/2014 13:00,SO4,882.775,mg/L
C2C5,2,5,PW,12/ 1/2014 12:00,SO4,763.98,mg/L
C2C6,2,6,PW,09/ 7/2014 13:50,SO4,820,mg/L
C2C6,2,6,PW,09/15/2014 13:18,SO4,812,mg/L
C2C6,2,6,PW,09/21/2014 18:45,SO4,1048,mg/L
C2C6,2,6,PW,09/29/2014 09:06,SO4,664,mg/L
C2C6,2,6,PW,10/ 5/2014 10:00,SO4,769,mg/L
C2C6,2,6,PW,10/13/2014 08:33,SO4,812,mg/L
C2C6,2,6,PW,10/20/2014 10:00,SO4,756,mg/L
C2C6,2,6,PW,10/27/2014 09:13,SO4,857,mg/L
C2C6,2,6,PW,11/ 3/2014 08:53,SO4,744,mg/L
C2C6,2,6,PW,11/10/2014 13:00,SO4,749,mg/L
C2C6,2,6,PW,11/17/2014 07:56,SO4,823,mg/L
C2C6,2,6,PW,11/23/2014 13:00,SO4,840.744,mg/L
C2C6,2,6,PW,12/ 1/2014 12:00,SO4,753.908,mg/L
C2C7,2,7,PW,09/ 7/2014 13:59,SO4,747,mg/L
C2C7,2,7,PW,09/15/2014 13:27,SO4,772,mg/L
C2C7,2,7,PW,09/21/2014 19:03,SO4,682,mg/L
C2C7,2,7,PW,09/29/2014 09:09,SO4,611,mg/L
C2C7,2,7,PW,10/ 5/2014 10:00,SO4,684,mg/L
C2C7,2,7,PW,10/13/2014 08:35,SO4,822,mg/L
C2C7,2,7,PW,10/20/2014 10:00,SO4,856,mg/L
C2C7,2,7,PW,10/27/2014 09:15,SO4,891,mg/L
C2C7,2,7,PW,11/ 3/2014 08:55,SO4,734,mg/L
C2C7,2,7,PW,11/10/2014 13:00,SO4,771,mg/L
C2C7,2,7,PW,11/17/2014 07:57,SO4,764,mg/L
C2C7,2,7,PW,11/23/2014 13:00,SO4,842.413,mg/L
C2C7,2,7,PW,12/ 1/2014 12:00,SO4,835.779,mg/L
C2C8,2,8,PW,09/ 7/2014 14:10,SO4,762,mg/L
C2C8,2,8,PW,09/15/2014 13:30,SO4,783,mg/L
C2C8,2,8,PW,09/21/2014 19:05,SO4,870,mg/L
C2C8,2,8,PW,09/29/2014 09:11,SO4,625,mg/L
C2C8,2,8,PW,10/ 5/2014 10:00,SO4,617,mg/L
C2C8,2,8,PW,10/13/2014 08:37,SO4,835,mg/L
C2C8,2,8,PW,10/20/2014 10:00,SO4,723,mg/L
C2C8,2,8,PW,10/27/2014 09:18,SO4,850,mg/L
C2C8,2,8,PW,11/ 3/2014 08:57,SO4,756,mg/L
C2C8,2,8,PW,11/10/2014 13:00,SO4,814,mg/L
C2C8,2,8,PW,11/17/2014 07:59,SO4,756,mg/L
C2C8,2,8,PW,11/23/2014 13:00,SO4,858.302,mg/L
C2C8,2,8,PW,12/ 1/2014 12:00,SO4,734.601,mg/L
C3C10,3,10,PW,09/ 7/2014 14:30,SO4,1532,mg/L
C3C10,3,10,PW,09/15/2014 13:59,SO4,1535,mg/L
C3C10,3,10,PW,09/21/2014 19:27,SO4,1594,mg/L
C3C10,3,10,PW,09/29/2014 09:33,SO4,1271,mg/L
C3C10,3,10,PW,10/ 5/2014 10:00,SO4,1237,mg/L
C3C10,3,10,PW,10/13/2014 08:57,SO4,1899,mg/L
C3C10,3,10,PW,10/20/2014 10:00,SO4,1620,mg/L
C3C10,3,10,PW,10/27/2014 09:40,SO4,1688,mg/L
C3C10,3,10,PW,11/ 3/2014 09:17,SO4,1652,mg/L
C3C10,3,10,PW,11/10/2014 13:00,SO4,1510,mg/L
C3C10,3,10,PW,11/17/2014 08:21,SO4,1541,mg/L
C3C10,3,10,PW,11/23/2014 13:00,SO4,1587.924,mg/L
C3C10,3,10,PW,12/ 1/2014 12:00,SO4,1582.133,mg/L
C3C11,3,11,PW,09/ 7/2014 14:39,SO4,1492,mg/L
C3C11,3,11,PW,09/15/2014 14:01,SO4,1578,mg/L
C3C11,3,11,PW,09/21/2014 19:39,SO4,1740,mg/L
C3C11,3,11,PW,09/29/2014 09:35,SO4,1419,mg/L
C3C11,3,11,PW,10/ 5/2014 10:00,SO4,1571,mg/L
C3C11,3,11,PW,10/13/2014 08:59,SO4,1994,mg/L
C3C11,3,11,PW,10/20/2014 10:00,SO4,1643,mg/L
C3C11,3,11,PW,10/27/2014 09:42,SO4,1914,mg/L
C3C11,3,11,PW,11/ 3/2014 09:20,SO4,1583,mg/L
C3C11,3,11,PW,11/10/2014 13:00,SO4,1755,mg/L
C3C11,3,11,PW,11/17/2014 08:24,SO4,1589,mg/L
C3C11,3,11,PW,11/23/2014 13:00,SO4,1589.697,mg/L
C3C11,3,11,PW,12/ 1/2014 12:00,SO4,1614.093,mg/L
C3C12,3,12,PW,09/ 7/2014 14:50,SO4,1526,mg/L
C3C12,3,12,PW,09/15/2014 14:06,SO4,1710,mg/L
C3C12,3,12,PW,09/22/2014 07:54,SO4,1503,mg/L
C3C12,3,12,PW,09/29/2014 09:36,SO4,1433,mg/L
C3C12,3,12,PW,10/ 5/2014 10:00,SO4,1580,mg/L
C3C12,3,12,PW,10/13/2014 09:01,SO4,1930,mg/L
C3C12,3,12,PW,10/20/2014 10:00,SO4,1544,mg/L
C3C12,3,12,PW,10/27/2014 09:45,SO4,1660,mg/L
C3C12,3,12,PW,11/ 3/2014 09:22,SO4,1554,mg/L
C3C12,3,12,PW,11/10/2014 13:00,SO4,1394,mg/L
C3C12,3,12,PW,11/17/2014 08:26,SO4,1528,mg/L
C3C12,3,12,PW,11/23/2014 13:00,SO4,1607.333,mg/L
C3C12,3,12,PW,12/ 1/2014 12:00,SO4,1621.222,mg/L
C3C9,3,9,PW,09/ 7/2014 14:19,SO4,1440,mg/L
C3C9,3,9,PW,09/15/2014 13:54,SO4,1819,mg/L
C3C9,3,9,PW,09/21/2014 19:56,SO4,1521,mg/L
C3C9,3,9,PW,09/29/2014 09:31,SO4,1298,mg/L
C3C9,3,9,PW,10/ 5/2014 10:00,SO4,1666,mg/L
C3C9,3,9,PW,10/13/2014 08:55,SO4,2032,mg/L
C3C9,3,9,PW,10/20/2014 10:00,SO4,1639,mg/L
C3C9,3,9,PW,10/27/2014 09:38,SO4,1998,mg/L
C3C9,3,9,PW,11/ 3/2014 09:13,SO4,1502,mg/L
C3C9,3,9,PW,11/10/2014 13:00,SO4,1634,mg/L
C3C9,3,9,PW,11/17/2014 08:19,SO4,1506,mg/L
C3C9,3,9,PW,11/23/2014 13:00,SO4,1531.334,mg/L
C3C9,3,9,PW,12/ 1/2014 12:00,SO4,1628.652,mg/L
C4C13,4,13,PW,09/ 7/2014 15:00,SO4,697,mg/L
