"","CORE","TRT","STATION","CRYPT","SWPW","COLLECT_DATE","TEST_NAME","VALUE","UNITS"
"1155",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","NH4",0.731,"mg/L"
"1156",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","DOC",18.4,"mg/L"
"1157",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","DOC",17.5,"mg/L"
"1158",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","DOC",18.4,"mg/L"
"1159",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","Salinity",21,"ppt"
"1160",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","TDN",1.13,"mg/L"
"1161",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","NOX",0.009,"mg/L"
"1162",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","TDN",1.39,"mg/L"
"1163",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","NH4",0.607,"mg/L"
"1164",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","TDN",1.346,"mg/L"
"1165",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","CL",11180,"mg/L"
"1166",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","LPH",7.49,"pH Units"
"1167",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","LPH",7.1,"pH Units"
"1168",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","ALKA",158,"mg/L"
"1169",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","DOC",17,"mg/L"
"1170",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","ALKA",146,"mg/L"
"1171",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","ALKA",142.55,"mg/L"
"1172",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","NOX",0.014,"mg/L"
"1173",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","LPH",6.83,"pH Units"
"1174",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","TDN",1.6,"mg/L"
"1175",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","TDN",1.31,"mg/L"
"1176",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","TDN",1.245,"mg/L"
"1177",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","SO4",1621.222,"mg/L"
"1178",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","ALKA",148,"mg/L"
"1179",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","CL",11442,"mg/L"
"1180",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","CL",12171,"mg/L"
"1181",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","NOX",0.005,"mg/L"
"1182",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","LPH",7.33,"pH Units"
"1183",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","NH4",0.811,"mg/L"
"1184",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","NOX",0.01,"mg/L"
"1185",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","NOX",0.005,"mg/L"
"1186",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","TDN",0.866,"mg/L"
"1187",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","NH4",0.332,"mg/L"
"1188",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","TDN",1.4,"mg/L"
"1189",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","TDN",1.42,"mg/L"
"1190",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","LPH",7.35,"pH Units"
"1191",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","LPH",7.45,"pH Units"
"1192",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","ALKA",154,"mg/L"
"1193",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","ALKA",79,"mg/L"
"1194",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","NOX",0.005,"mg/L"
"1195",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","NOX",0.005,"mg/L"
"1196",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","NH4",0.775,"mg/L"
"1197",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","ALKA",154,"mg/L"
"1198",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","CL",11118,"mg/L"
"1199",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"1200",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","TDN",1.45,"mg/L"
"1201",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","DOC",21.3,"mg/L"
"1202",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","CL",6061,"mg/L"
"1203",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","DOC",22.1,"mg/L"
"1204",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","TDN",1.167,"mg/L"
"1205",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","NOX",0.005,"mg/L"
"1206",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","DOC",18.3,"mg/L"
"1207",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","DOC",15.9,"mg/L"
"1208",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","CL",5749,"mg/L"
"1209",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","TDN",1.06,"mg/L"
"1210",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","TDN",0.872,"mg/L"
"1211",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","CL",5874,"mg/L"
"1212",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","ALKA",134,"mg/L"
"1213",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","CL",5494.855,"mg/L"
"1214",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","CL",5274,"mg/L"
"1215",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","LPH",3.13,"pH Units"
"1216",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","CL",6236,"mg/L"
"1217",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","ALKA",144,"mg/L"
"1218",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","NOX",0.01,"mg/L"
"1219",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","CL",5206.522,"mg/L"
"1220",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","NH4",0.357,"mg/L"
"1221",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","DOC",18.9,"mg/L"
"1222",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","LPH",7.82,"pH Units"
"1223",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","LPH",7.58,"pH Units"
"1224",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","CL",5233,"mg/L"
"1225",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","ALKA",126,"mg/L"
"1226",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","DOC",26.6,"mg/L"
"1227",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","TDN",0.768,"mg/L"
"1228",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","SO4",642,"mg/L"
"1229",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","ALKA",80,"mg/L"
"1230",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","TDN",0.958,"mg/L"
"1231",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","SO4",703,"mg/L"
"1232",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","ALKA",2,"mg/L"
"1233",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","TDN",1.03,"mg/L"
"1234",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","ALKA",87,"mg/L"
"1235",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","ALKA",146,"mg/L"
"1236",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","SO4",800,"mg/L"
"1237",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","SO4",791,"mg/L"
"1238",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","NH4",0.447,"mg/L"
"1239",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","CL",6002,"mg/L"
"1240",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","NOX",0.006,"mg/L"
"1241",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","NOX",0.005,"mg/L"
"1242",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","NOX",0.005,"mg/L"
"1243",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","ALKA",156,"mg/L"
"1244",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","SO4",819,"mg/L"
"1245",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","LPH",6.83,"pH Units"
"1246",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","LPH",7.19,"pH Units"
"1247",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","TDN",1.24,"mg/L"
"1248",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","NH4",0.363,"mg/L"
"1249",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","SO4",747,"mg/L"
"1250",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","CL",5853,"mg/L"
"1251",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","SO4",648,"mg/L"
"1252",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","ALKA",150,"mg/L"
"1253",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","CL",5469,"mg/L"
"1254",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","ALKA",135,"mg/L"
"1255",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","LPH",7.46,"pH Units"
"1256",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","DOC",15.6,"mg/L"
"1257",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","LPH",7.43,"pH Units"
"1258",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","NH4",0.449,"mg/L"
"1259",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","CL",5240,"mg/L"
"1260",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","SO4",845,"mg/L"
"1261",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","CL",5879,"mg/L"
"1262",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","TDN",1.06,"mg/L"
"1263",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","SO4",697,"mg/L"
"1264",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","SO4",769,"mg/L"
"1265",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","SO4",838.928,"mg/L"
"1266",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","ALKA",138,"mg/L"
"1267",13,"ambcont","C4C13",4,"PW","11/17/2014 09:04","DOC",15.8,"mg/L"
"1268",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","DOC",31.34,"mg/L"
"1269",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","DOC",17,"mg/L"
"1270",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","SO4",866,"mg/L"
"1271",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","TDN",1.43,"mg/L"
"1272",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","TDN",1.22,"mg/L"
"1273",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","NH4",0.452,"mg/L"
"1274",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","Salinity",11,"ppt"
"1275",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","SO4",719.045,"mg/L"
"1276",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","LPH",7.63,"pH Units"
"1277",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","NH4",0.558,"mg/L"
"1278",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","NH4",0.376,"mg/L"
"1279",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","DOC",16,"mg/L"
"1280",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","NH4",0.318,"mg/L"
"1281",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","ALKA",102.08,"mg/L"
"1282",13,"ambcont","C4C13",4,"PW","12/ 1/2014 12:00","ALKA",140.46,"mg/L"
"1283",13,"ambcont","C4C13",4,"PW","10/27/2014 10:27","LPH",7.72,"pH Units"
"1284",13,"ambcont","C4C13",4,"PW","09/21/2014 19:32","TDN",1.36,"mg/L"
"1285",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","NOX",0.009,"mg/L"
"1286",13,"ambcont","C4C13",4,"PW","11/ 3/2014 09:51","NOX",0.005,"mg/L"
"1287",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","NH4",0.257,"mg/L"
"1288",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","NH4",0.672,"mg/L"
"1289",13,"ambcont","C4C13",4,"PW","09/ 7/2014 15:00","TDN",0.935,"mg/L"
"1290",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","LPH",7.76,"pH Units"
"1291",13,"ambcont","C4C13",4,"PW","11/23/2014 13:00","DOC",19.23,"mg/L"
"1292",13,"ambcont","C4C13",4,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"1293",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","DOC",25.2,"mg/L"
"1294",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","NH4",0.522,"mg/L"
"1295",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","LPH",7.57,"pH Units"
"1296",13,"ambcont","C4C13",4,"PW","10/20/2014 10:00","LPH",6.89,"pH Units"
"1297",13,"ambcont","C4C13",4,"PW","10/13/2014 09:38","NOX",0.007,"mg/L"
"1298",13,"ambcont","C4C13",4,"PW","09/29/2014 09:56","LPH",7.52,"pH Units"
"1299",13,"ambcont","C4C13",4,"PW","10/ 5/2014 10:00","NOX",0.005,"mg/L"
"1300",13,"ambcont","C4C13",4,"PW","09/15/2014 14:10","TDN",1.3,"mg/L"
"1301",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","NOX",0.01,"mg/L"
"1302",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","CL",5687,"mg/L"
"1303",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","NOX",0.025,"mg/L"
"1304",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","NOX",0.009,"mg/L"
"1305",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","NH4",0.177,"mg/L"
"1306",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","NH4",0.347,"mg/L"
"1307",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","NOX",0.006,"mg/L"
"1308",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","NOX",0.006,"mg/L"
"1309",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","DOC",12.2,"mg/L"
"1310",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","CL",6080,"mg/L"
"1311",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","LPH",7.44,"pH Units"
"1312",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","LPH",7.7,"pH Units"
"1313",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","DOC",18.4,"mg/L"
"1314",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","DOC",13.67,"mg/L"
"1315",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","LPH",7.3,"pH Units"
"1316",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","DOC",14.6,"mg/L"
"1317",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","SO4",769,"mg/L"
"1318",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","NH4",0.175,"mg/L"
"1319",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","DOC",15.87,"mg/L"
"1320",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","CL",6054,"mg/L"
"1321",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","DOC",16.7,"mg/L"
"1322",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","CL",5480.465,"mg/L"
"1323",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","TDN",0.884,"mg/L"
"1324",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","CL",5948,"mg/L"
"1325",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","TDN",0.543,"mg/L"
"1326",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","TDN",0.886,"mg/L"
"1327",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","SO4",908,"mg/L"
"1328",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","SO4",790,"mg/L"
"1329",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","CL",5185,"mg/L"
"1330",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","NOX",0.011,"mg/L"
"1331",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","LPH",7.22,"pH Units"
"1332",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","NOX",0.024,"mg/L"
"1333",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","NH4",0.263,"mg/L"
"1334",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","CL",5616,"mg/L"
"1335",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","ALKA",126.36,"mg/L"
"1336",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","NH4",0.216,"mg/L"
"1337",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","LPH",7.63,"pH Units"
"1338",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","LPH",6.71,"pH Units"
"1339",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","LPH",7.58,"pH Units"
"1340",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","TDN",0.723,"mg/L"
"1341",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","CL",5551,"mg/L"
"1342",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","TDN",0.689,"mg/L"
"1343",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","LPH",7.7,"pH Units"
"1344",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","LPH",7.75,"pH Units"
"1345",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","ALKA",142,"mg/L"
"1346",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","DOC",16.9,"mg/L"
"1347",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","ALKA",106.74,"mg/L"
"1348",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","DOC",13.1,"mg/L"
"1349",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","TDN",0.974,"mg/L"
"1350",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","TDN",1.01,"mg/L"
"1351",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","TDN",0.992,"mg/L"
"1352",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","TDN",0.71,"mg/L"
"1353",14,"ambinun","C4C14",4,"PW","11/17/2014 09:06","SO4",767,"mg/L"
"1354",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","LPH",7.97,"pH Units"
"1355",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","LPH",7.8,"pH Units"
"1356",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","CL",4935,"mg/L"
"1357",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","ALKA",90,"mg/L"
"1358",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","CL",6550,"mg/L"
"1359",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","ALKA",60,"mg/L"
"1360",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","DOC",14.4,"mg/L"
"1361",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","SO4",794,"mg/L"
"1362",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","SO4",650,"mg/L"
"1363",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","CL",5751.425,"mg/L"
"1364",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","SO4",826,"mg/L"
"1365",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","ALKA",156,"mg/L"
"1366",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","TDN",1.02,"mg/L"
"1367",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","Salinity",11,"ppt"
"1368",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","ALKA",134,"mg/L"
"1369",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","ALKA",148,"mg/L"
"1370",14,"ambinun","C4C14",4,"PW","11/23/2014 13:00","SO4",840.13,"mg/L"
"1371",14,"ambinun","C4C14",4,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"1372",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","NOX",0.007,"mg/L"
"1373",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","NH4",0.237,"mg/L"
"1374",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","NH4",0.331,"mg/L"
"1375",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","NH4",0.358,"mg/L"
"1376",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","TDN",1.35,"mg/L"
"1377",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","NH4",0.203,"mg/L"
"1378",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","NH4",0.198,"mg/L"
"1379",14,"ambinun","C4C14",4,"PW","10/13/2014 09:40","SO4",892,"mg/L"
"1380",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","TDN",0.804,"mg/L"
"1381",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","CL",5669,"mg/L"
"1382",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","ALKA",136,"mg/L"
"1383",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","DOC",12.8,"mg/L"
"1384",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","LPH",7.76,"pH Units"
"1385",14,"ambinun","C4C14",4,"PW","11/ 3/2014 09:54","ALKA",135,"mg/L"
"1386",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","DOC",17.9,"mg/L"
"1387",14,"ambinun","C4C14",4,"PW","10/20/2014 10:00","SO4",818,"mg/L"
"1388",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","TDN",0.872,"mg/L"
"1389",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","SO4",922,"mg/L"
"1390",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","SO4",590,"mg/L"
"1391",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","ALKA",142,"mg/L"
"1392",14,"ambinun","C4C14",4,"PW","10/ 5/2014 10:00","DOC",14.6,"mg/L"
"1393",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","ALKA",136,"mg/L"
"1394",14,"ambinun","C4C14",4,"PW","09/15/2014 14:15","ALKA",140,"mg/L"
"1395",14,"ambinun","C4C14",4,"PW","09/29/2014 09:58","LPH",7.6,"pH Units"
"1396",14,"ambinun","C4C14",4,"PW","09/21/2014 19:43","DOC",16,"mg/L"
"1397",14,"ambinun","C4C14",4,"PW","12/ 1/2014 12:00","SO4",808.192,"mg/L"
"1398",14,"ambinun","C4C14",4,"PW","10/27/2014 10:30","NOX",0.015,"mg/L"
"1399",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","NH4",0.152,"mg/L"
"1400",14,"ambinun","C4C14",4,"PW","09/ 7/2014 15:10","CL",5616,"mg/L"
"1401",15,"ambcont","C4C15",4,"PW","11/17/2014 09:09","CL",5511,"mg/L"
"1402",15,"ambcont","C4C15",4,"PW","11/17/2014 09:09","TDN",1.06,"mg/L"
"1403",15,"ambcont","C4C15",4,"PW","11/23/2014 13:00","CL",5526.583,"mg/L"
"1404",15,"ambcont","C4C15",4,"PW","09/15/2014 14:24","SO4",749,"mg/L"
"1405",15,"ambcont","C4C15",4,"PW","11/17/2014 09:09","ALKA",151,"mg/L"
"1406",15,"ambcont","C4C15",4,"PW","10/13/2014 09:42","SO4",1054,"mg/L"
"1407",15,"ambcont","C4C15",4,"PW","11/23/2014 13:00","TDN",0.619,"mg/L"
"1408",15,"ambcont","C4C15",4,"PW","09/22/2014 07:57","SO4",611,"mg/L"
"1409",15,"ambcont","C4C15",4,"PW","11/23/2014 13:00","ALKA",144.89,"mg/L"
"1410",15,"ambcont","C4C15",4,"PW","11/10/2014 13:00","CL",5693,"mg/L"
"1411",15,"ambcont","C4C15",4,"PW","10/20/2014 10:00","ALKA",114,"mg/L"
"1412",15,"ambcont","C4C15",4,"PW","10/27/2014 10:32","ALKA",143,"mg/L"
"1413",15,"ambcont","C4C15",4,"PW","11/ 3/2014 09:56","CL",5745,"mg/L"
"1414",15,"ambcont","C4C15",4,"PW","10/ 5/2014 10:00","SO4",871,"mg/L"
"1415",15,"ambcont","C4C15",4,"PW","09/ 7/2014 15:20","NOX",0.008,"mg/L"
"1416",15,"ambcont","C4C15",4,"PW","12/ 1/2014 12:00","ALKA",130.07,"mg/L"
"1417",15,"ambcont","C4C15",4,"PW","11/10/2014 13:00","ALKA",114,"mg/L"
"1418",15,"ambcont","C4C15",4,"PW","10/13/2014 09:42","CL",6184,"mg/L"
"1419",15,"ambcont","C4C15",4,"PW","09/ 7/2014 15:20","SO4",769,"mg/L"
"1420",15,"ambcont","C4C15",4,"PW","09/ 7/2014 15:20","DOC",11.4,"mg/L"
"1421",15,"ambcont","C4C15",4,"PW","09/ 7/2014 15:20","LPH",8.12,"pH Units"
"1422",15,"ambcont","C4C15",4,"PW","09/15/2014 14:24","LPH",7.51,"pH Units"
"1423",15,"ambcont","C4C15",4,"PW","12/ 1/2014 12:00","TDN",0.637,"mg/L"
"1424",15,"ambcont","C4C15",4,"PW","09/29/2014 10:00","SO4",606,"mg/L"
"1425",15,"ambcont","C4C15",4,"PW","11/ 3/2014 09:56","NH4",0.082,"mg/L"
"1426",15,"ambcont","C4C15",4,"PW","10/27/2014 10:32","CL",6144,"mg/L"
"1427",15,"ambcont","C4C15",4,"PW","11/ 3/2014 09:56","TDN",0.593,"mg/L"
"1428",15,"ambcont","C4C15",4,"PW","11/10/2014 13:00","TDN",0.534,"mg/L"
"1429",15,"ambcont","C4C15",4,"PW","10/13/2014 09:42","ALKA",136,"mg/L"
"1430",15,"ambcont","C4C15",4,"PW","09/29/2014 10:00","ALKA",134,"mg/L"
"1431",15,"ambcont","C4C15",4,"PW","09/15/2014 14:24","DOC",15.1,"mg/L"
"1432",15,"ambcont","C4C15",4,"PW","11/ 3/2014 09:56","ALKA",134,"mg/L"
"1433",15,"ambcont","C4C15",4,"PW","10/20/2014 10:00","NH4",0.105,"mg/L"
"1434",15,"ambcont","C4C15",4,"PW","10/ 5/2014 10:00","LPH",7.8,"pH Units"
"1435",15,"ambcont","C4C15",4,"PW","10/27/2014 10:32","LPH",7.88,"pH Units"
"1436",15,"ambcont","C4C15",4,"PW","11/17/2014 09:09","LPH",7.75,"pH Units"
"1437",15,"ambcont","C4C15",4,"PW","11/23/2014 13:00","LPH",7.75,"pH Units"
"1438",15,"ambcont","C4C15",4,"PW","10/20/2014 10:00","CL",6406,"mg/L"
